"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"2417",0.27,0.4,6277.06525991163,115290.677449948,571672.214307142,693239.957017002,1290917.44752684,1206030.36238717,458597.795060273,2945130.31516267
"2418",0.27,0.41,6275.0144947042,114501.914159241,577599.587646999,698376.516300944,1288148.58638685,1195484.54294162,462464.200455776,2935499.23048212
"2419",0.27,0.42,6272.9527098019,113713.729433194,583517.020416466,703503.702559462,1285348.65632451,1184941.62688935,466494.54664863,2925805.42143382
"2420",0.27,0.43,6270.87986307056,112926.130817981,589424.497428789,708621.50810984,1282517.91283204,1174402.59604316,470501.86037535,2916049.87107928
"2421",0.27,0.44,6268.79591261402,112139.125915855,595322.003962148,713729.925790617,1279792.31568057,1163868.4319124,474472.118257889,2907356.08321364
"2422",0.27,0.45,6266.70081678411,111352.72238505,601209.525770445,718828.948972278,1277476.45972929,1153340.11537817,478404.998746513,2898798.57952819
"2423",0.27,0.46,6264.59453419072,110566.92793965,607087.049094237,723918.571568077,1275127.5505277,1142818.62636803,482300.187313037,2890172.21478695
"2424",0.27,0.47,6262.47702371219,109781.750349454,612954.560671868,728998.788045034,1272745.78562485,1132304.94353048,486157.376569498,2881477.84903259
"2425",0.27,0.48,6260.34824450569,108997.197439822,618812.047750794,734069.593435121,1270331.36885281,1121928.11899217,489976.266383909,2872716.35554468
"2426",0.27,0.49,6258.20815601789,108213.277091502,624659.498099095,739130.983346615,1267884.51027431,1111951.89110947,493756.563992981,2863888.62057543
"2427",0.27,0.5,6256.05671799578,107429.997240446,630496.900017174,744182.953975616,1265405.42612747,1101976.34391821,497497.984111723,2854995.54307904
"2428",0.27,0.51,6253.89389049764,106647.365877602,636324.242349678,749225.502117778,1262894.33876747,1092002.4319441,501200.249039853,2846038.03443464
"2429",0.27,0.52,6251.71963390419,105865.391048698,642141.514497583,754258.625180185,1260351.47660538,1082031.1099979,504863.088764906,2837017.01816306
"2430",0.27,0.53,6249.53390892999,105084.080853997,647948.706430514,759282.321193441,1257777.074044,1072063.33285481,508486.241061986,2827933.42963767
"2431",0.27,0.54,6247.33667663485,104303.443448045,653745.808699244,764296.588823923,1255171.37141087,1062100.05493292,512069.451590051,2818788.21578932
"2432",0.27,0.55,6245.12789843565,103523.487039392,659532.812448416,769301.427386243,1252534.61488846,1052142.22997109,515612.473984688,2809582.33480575
"2433",0.27,0.56,6242.90753611807,102744.219890302,665309.709429465,774296.836855885,1249867.0564416,1042190.81070647,519115.069947271,2800316.75582548
"2434",0.27,0.57,6240.67555184875,101965.650316432,671076.49201376,779282.81788204,1247168.95374206,1032246.74855178,522577.009330453,2790992.45862652
"2435",0.27,0.58,6238.43190818748,101187.786686506,676833.153205947,784259.37180064,1244440.57009056,1022310.99327268,526140.227196064,2781610.43331005
"2436",0.27,0.59,6236.17656809961,100410.637421958,682579.686657525,789226.500647583,1241682.17433604,1012384.49266546,529763.158755634,2772171.67997922
"2437",0.27,0.6,6233.90949496863,99634.2109965583,688316.086680627,794184.207172154,1238894.0407924,1002468.19223517,533347.666878515,2762677.20841339
"2438",0.27,0.61,6231.63065260903,98858.5159360188,694042.348262038,799132.494850666,1236076.44915258,992563.034874527,536893.476633774,2754340.95215426
"2439",0.27,0.62,6229.3400052791,98083.5608175767,699758.467077413,804071.367900269,1233244.6442741,982669.96054376,540400.320889138,2745946.69096595
"2440",0.27,0.63,6227.03751769424,97309.3542695569,705464.439505761,809000.831293012,1230907.56065572,972789.905951654,543867.940411384,2737489.80592212
