"","V1","V2","V3","V4","V5","V6"
"2704",0.31,0.37,7099.20744298381,140275.403585831,763629.62078621,911004.231815026
"2705",0.31,0.38,7098.7620855059,140010.961672932,765792.770701206,912902.494459644
"2706",0.31,0.39,7098.31600702067,139746.556755179,767955.327234701,914800.199996901
"2707",0.31,0.4,7097.86920678407,139482.188992472,770117.290868935,916697.349068192
"2708",0.31,0.41,7097.42168405409,139217.858545083,772278.662092888,918593.942322024
"2709",0.31,0.42,7096.97343809079,138953.565573649,774439.441402304,920489.980414043
"2710",0.31,0.43,7096.52446815642,138689.310239176,776599.629299741,922385.464007073
"2711",0.31,0.44,7096.0747735153,138425.092703041,778759.226294598,924280.393771154
"2712",0.31,0.45,7095.62435343396,138160.913126986,780918.232903156,926174.770383576
"2713",0.31,0.46,7095.17320718111,137896.771673121,783076.649648612,928068.594528915
"2714",0.31,0.47,7094.72133402762,137632.668503926,785234.477061116,929961.86689907
"2715",0.31,0.48,7094.26873324665,137368.603782246,787391.715677801,931854.588193293
"2716",0.31,0.49,7093.81540411358,137104.577671292,789548.366042832,933746.759118238
"2717",0.31,0.5,7093.36134590612,136840.590334644,791704.42870743,935638.38038798
"2718",0.31,0.51,7092.90655790419,136576.641936244,793859.904229925,937529.452724073
"2719",0.31,0.52,7092.45103939015,136312.732640403,796014.793175774,939419.976855567
"2720",0.31,0.53,7091.99478964856,136048.862611796,798169.096117611,941309.953519056
"2721",0.31,0.54,7091.53780796649,135785.032015464,800322.81363528,943199.38345871
"2722",0.31,0.55,7091.08009363335,135521.241016809,802475.946315878,945088.26742632
"2723",0.31,0.56,7090.62164594096,135257.489781602,804628.494753785,946976.606181327
"2724",0.31,0.57,7090.16246418358,134993.778475975,806780.459550706,948864.400490864
"2725",0.31,0.58,7089.70254765797,134730.107266422,808931.841315713,950751.651129793
"2726",0.31,0.59,7089.24189566335,134466.476319801,811082.640665275,952638.358880739
"2727",0.31,0.6,7088.78050750146,134202.885803333,813232.858223301,954524.524534135
"2728",0.31,0.61,7088.3183824766,133939.335884599,815382.494621183,956410.148888259
"2729",0.31,0.62,7087.85551989561,133675.826731545,817531.550497827,958295.232749267
"2730",0.31,0.63,7087.39191906796,133412.358512473,819680.026499695,960179.776931236
"2731",0.31,0.64,7086.92757930567,133148.931396047,821827.923280851,962063.782256204
"2732",0.31,0.65,7086.46249992346,132885.545551295,823975.241502987,963947.249554205
"2733",0.31,0.66,7085.9966802387,132622.201147597,826121.981835475,965830.17966331
"2734",0.31,0.67,7085.53011957141,132358.898354697,828268.144955399,967712.573429668
"2735",0.31,0.68,7085.06281724439,132095.637342695,830413.731547603,969594.431707543
"2736",0.31,0.69,7084.59477258315,131832.418282051,832558.742304719,971475.755359353
"2737",0.32,0,7100.2395624442,150067.492332461,685429.117668116,842596.849563022
"2738",0.32,0.01,7099.81924967354,149801.786022699,687614.14560592,844515.750878292
"2739",0.32,0.02,7099.39824281432,149536.11111753,689798.567156077,846434.076516421
"2740",0.32,0.03,7098.97654105863,149270.467763383,691982.382579411,848351.826883852
"2741",0.32,0.04,7098.55414359989,149004.856107062,694165.592142298,850269.00239296
"2742",0.32,0.05,7098.13104963291,148739.276295745,696348.196116704,852185.603462082
"2743",0.32,0.06,7097.7072583539,148473.72847698,698530.194780215,854101.63051555
"2744",0.32,0.07,7097.28276896043,148208.212798692,700711.588416059,856017.083983711
"2745",0.32,0.08,7096.85758065153,147942.729409177,702892.377313145,857931.964302974
"2746",0.32,0.09,7096.43169262767,147677.278457104,705072.561766091,859846.271915823
"2747",0.32,0.1,7096.00510409074,147411.860091518,707252.142075252,861760.007270861
"2748",0.32,0.11,7095.57781424416,147146.474461836,709431.118546755,863673.170822835
"2749",0.32,0.12,7095.14982229282,146881.121717847,711609.491492526,865585.763032665
"2750",0.32,0.13,7094.72112744311,146615.802009715,713787.261230325,867497.784367483
"2751",0.32,0.14,7094.29172890301,146350.515487977,715964.428083774,869409.235300655
"2752",0.32,0.15,7093.86162588197,146085.262303544,718140.99238239,871320.116311816
"2753",0.32,0.16,7093.4308175911,145820.042607699,720316.954461621,873230.427886911
"2754",0.32,0.17,7092.99930324307,145554.856552099,722492.314662861,875140.170518202
"2755",0.32,0.18,7092.56708205209,145289.704288774,724667.073333509,877049.344704335
"2756",0.32,0.19,7092.13415323414,145024.585970128,726841.230826974,878957.950950336
"2757",0.32,0.2,7091.70051600674,144759.501748936,729014.787502725,880865.989767668
"2758",0.32,0.21,7091.26616958913,144494.45177835,731187.743726315,882773.461674254
"2759",0.32,0.22,7090.83111320221,144229.436211889,733360.099869422,884680.367194514
"2760",0.32,0.23,7090.39534606862,143964.45520345,735531.856309865,886586.706859384
"2761",0.32,0.24,7089.95886741271,143699.508907302,737703.013431657,888492.481206371
"2762",0.32,0.25,7089.52167646061,143434.597478083,739873.571625021,890397.690779564
"2763",0.32,0.26,7089.0837724402,143169.721070807,742043.531286436,892302.336129684
"2764",0.32,0.27,7088.64515458114,142904.879840861,744212.892818658,894206.4178141
"2765",0.32,0.28,7088.20582211492,142640.073944,746381.65663077,896109.936396885
"2766",0.32,0.29,7087.76577427486,142375.303536355,748549.823138196,898012.892448826
"2767",0.32,0.3,7087.32501029614,142110.568774428,750717.392762747,899915.286547471
"2768",0.32,0.31,7086.8835294158,141845.869815092,752884.365932656,901817.119277163
"2769",0.32,0.32,7086.44133087277,141581.206815592,755050.743082602,903718.391229066
"2770",0.32,0.33,7085.99841390795,141316.579933544,757216.524653753,905619.103001205
"2771",0.32,0.34,7085.55477776409,141051.989326937,759381.711093802,907519.255198503
"2772",0.32,0.35,7085.11042168598,140787.435154129,761546.302856988,909418.848432803
"2773",0.32,0.36,7084.66534492036,140522.91757385,763710.300404149,911317.883322919
"2774",0.32,0.37,7084.21954671597,140258.436745199,765873.70420274,913216.360494655
"2775",0.32,0.38,7083.77302632356,139993.992827647,768036.514726883,915114.280580853
"2776",0.32,0.39,7083.32578299596,139729.585981036,770198.732457386,917011.644221418
"2777",0.32,0.4,7082.87781598806,139465.216365574,772360.357881796,918908.452063359
"2778",0.32,0.41,7082.42912455681,139200.884141844,774521.391494419,920804.70476082
"2779",0.32,0.42,7081.97970796134,138936.589470793,776681.833796369,922700.402975123
"2780",0.32,0.43,7081.52956546281,138672.332513741,778841.685295587,924595.547374791
"2781",0.32,0.44,7081.07869632466,138408.113432375,781000.946506897,926490.138635597
"2782",0.32,0.45,7080.62709981242,138143.932388751,783159.617952027,928384.17744059
"2783",0.32,0.46,7080.17477519385,137879.789545293,785317.70015965,930277.664480136
"2784",0.32,0.47,7079.72172173897,137615.685064792,787475.193665423,932170.600451954
"2785",0.32,0.48,7079.26793871998,137351.619110408,789632.099012024,934062.986061152
"2786",0.32,0.49,7078.81342541142,137087.591845669,791788.416749178,935954.822020258
"2787",0.32,0.5,7078.35818109009,136823.603434466,793944.147433712,937846.109049269
"2788",0.32,0.51,7077.90220503511,136559.654041061,796099.291629577,939736.847875673
"2789",0.32,0.52,7077.44549652797,136295.743830078,798253.849907891,941627.039234497
"2790",0.32,0.53,7076.98805485249,136031.872966511,800407.82284698,943516.683868343
"2791",0.32,0.54,7076.5298792949,135768.041615715,802561.211032408,945405.782527418
"2792",0.32,0.55,7076.07096914385,135504.249943413,804714.015057021,947294.335969578
"2793",0.32,0.56,7075.61132369039,135240.498115691,806866.235520984,949182.344960366
"2794",0.32,0.57,7075.1509422281,134976.786299,809017.873031816,951069.810273044
"2795",0.32,0.58,7074.68982405297,134713.114660153,811168.928204429,952956.732688635
"2796",0.32,0.59,7074.22796846358,134449.483366329,813319.401661173,954843.112995966
"2797",0.32,0.6,7073.76537476095,134185.892585068,815469.294031868,956728.951991697
"2798",0.32,0.61,7073.30204224878,133922.34248427,817618.60595384,958614.250480359
"2799",0.32,0.62,7072.83797023323,133658.833232202,819767.338071974,960499.009274409
"2800",0.32,0.63,7072.37315802318,133395.364997487,821915.491038733,962383.229194243
"2801",0.32,0.64,7071.90760493004,133131.937949113,824063.065514221,964266.911068264
"2802",0.32,0.65,7071.441310268,132868.552256424,826210.062166198,966150.05573289
"2803",0.32,0.66,7070.97427335382,132605.208089128,828356.481670141,968032.664032622
"2804",0.32,0.67,7070.50649350704,132341.905617289,830502.324709269,969914.736820065
"2805",0.32,0.68,7070.03797004993,132078.645011332,832647.591974592,971796.274955974
"2806",0.33,0,7085.2927579994,150050.623897848,687686.003985197,844821.920641045
"2807",0.33,0.01,7084.87135144335,149784.912994428,689870.67482945,846740.459175321
"2808",0.33,0.02,7084.44924891767,149519.23356048,692054.739700178,848658.422509576
"2809",0.33,0.03,7084.02644961293,149253.585742725,694238.198862565,850575.811054903
"2810",0.33,0.04,7083.60295272103,148987.969688256,696421.052587372,852492.625228349
"2811",0.33,0.05,7083.1787574352,148722.385544541,698603.301150972,854408.865452949
"2812",0.33,0.06,7082.75386295015,148456.833459422,700784.94483538,856324.532157752
"2813",0.33,0.07,7082.32826846194,148191.313581112,702965.983928281,858239.625777854
"2814",0.33,0.08,7081.90197316812,147925.826058202,705146.418723061,860154.146754431
"2815",0.33,0.09,7081.47497626766,147660.371039655,707326.249518845,862068.095534768
"2816",0.33,0.1,7081.04727696099,147394.948674809,709505.476620513,863981.472572282
"2817",0.33,0.11,7080.61887445007,147129.559113374,711684.10033875,865894.278326574
"2818",0.33,0.12,7080.18976793834,146864.202505436,713862.120990055,867806.513263429
"2819",0.33,0.13,7079.75995663078,146598.879001454,716039.538896791,869718.177854876
"2820",0.33,0.14,7079.32943973389,146333.588752262,718216.354387211,871629.272579207
"2821",0.33,0.15,7078.89821645582,146068.331909067,720392.567795483,873539.797921006
"2822",0.33,0.16,7078.4662860062,145803.10862345,722568.179461728,875449.754371184
"2823",0.33,0.17,7078.03364759633,145537.919047365,724743.18973205,877359.142427012
"2824",0.33,0.18,7077.60030043913,145272.763333143,726917.598958575,879267.962592157
"2825",0.33,0.19,7077.16624374915,145007.641633484,729091.407499465,881176.215376699
"2826",0.33,0.2,7076.73147674261,144742.554101466,731264.615718973,883083.901297182
"2827",0.33,0.21,7076.29599863742,144477.500890538,733437.22398746,884991.020876635
"2828",0.33,0.22,7075.85980865319,144212.482154523,735609.232681427,886897.574644603
"2829",0.33,0.23,7075.42290601123,143947.498047619,737780.64218356,888803.56313719
"2830",0.33,0.24,7074.98528993468,143682.548724395,739951.452882755,890708.986897085
"2831",0.33,0.25,7074.54695964833,143417.634339794,742121.665174146,892613.846473588
"2832",0.33,0.26,7074.10791437883,143152.755049133,744291.279459151,894518.142422663
"2833",0.33,0.27,7073.66815335465,142887.911008101,746460.296145495,896421.875306951
"2834",0.33,0.28,7073.22767580601,142623.10237276,748628.715647247,898325.045695813
"2835",0.33,0.29,7072.78648096504,142358.329299545,750796.538384852,900227.654165362
"2836",0.33,0.3,7072.34456806575,142093.591945262,752963.76478517,902129.701298497
"2837",0.33,0.31,7071.90193634399,141828.890467092,755130.395281506,904031.187684942
"2838",0.33,0.32,7071.45858503754,141564.225022586,757296.430313639,905932.113921263
"2839",0.33,0.33,7071.01451338616,141299.595769667,759461.870327871,907832.480610924
"2840",0.33,0.34,7070.56972063148,141035.002866631,761626.715777047,909732.28836431
"2841",0.33,0.35,7070.12420601715,140770.446472145,763790.967120595,911631.537798757
"2842",0.33,0.36,7069.67796878885,140505.926745248,765954.624824562,913530.229538599
"2843",0.33,0.37,7069.23100819422,140241.443845349,768117.689361649,915428.364215193
"2844",0.33,0.38,7068.78332348298,139976.997932228,770280.161211243,917325.942466953
"2845",0.33,0.39,7068.33491390687,139712.589166035,772442.040859454,919222.964939396
"2846",0.33,0.4,7067.88577871978,139448.217707293,774603.328799154,921119.432285168
"2847",0.33,0.41,7067.43591717766,139183.883716894,776764.025530007,923015.345164079
"2848",0.33,0.42,7066.98532853862,138919.587356099,778924.131558507,924910.704243144
"2849",0.33,0.43,7066.5340120629,138655.328786537,781083.647398016,926805.510196616
"2850",0.33,0.44,7066.0819670129,138391.108170211,783242.573568798,928699.763706022
"2851",0.33,0.45,7065.62919265326,138126.925669488,785400.910598054,930593.465460195
"2852",0.33,0.46,7065.17568825082,137862.781447108,787558.659019961,932486.616155319
"2853",0.33,0.47,7064.72145307466,137598.675666176,789715.81937571,934379.216494961
"2854",0.33,0.48,7064.26648639613,137334.608490168,791872.392213534,936271.267190098
"2855",0.33,0.49,7063.81078748886,137070.580082923,794028.378088761,938162.768959173
"2856",0.33,0.5,7063.35435562885,136806.590608654,796183.777563834,940053.722528117
"2857",0.33,0.51,7062.89719009434,136542.640231935,798338.59120836,941944.128630389
"2858",0.33,0.52,7062.43929016603,136278.729117708,800492.819599142,943833.988007017
"2859",0.33,0.53,7061.98065512693,136014.857431285,802646.463320218,945723.30140663
"2860",0.33,0.54,7061.52128426253,135751.025338339,804799.522962901,947612.069585502
"2861",0.33,0.55,7061.06117686067,135487.23300491,806951.999125814,949500.293307585
"2862",0.33,0.56,7060.60033221171,135223.480597404,809103.892414922,951387.973344538
"2863",0.33,0.57,7060.13874960846,134959.76828259,811255.203443594,953275.110475792
"2864",0.33,0.58,7059.67642834626,134696.096227602,813405.932832611,955161.705488559
"2865",0.33,0.59,7059.21336772296,134432.464599938,815556.081210222,957047.759177884
"2866",0.33,0.6,7058.74956703899,134168.873567459,817705.649212184,958933.272346682
"2867",0.33,0.61,7058.28502559735,133905.323298386,819854.637481795,960818.245805779
"2868",0.33,0.62,7057.81974270361,133641.813961306,822003.04666993,962702.68037394
"2869",0.33,0.63,7057.35371766602,133378.345725167,824150.877435095,964586.576877928
"2870",0.33,0.64,7056.88694979545,133114.918759276,826298.130443444,966469.936152516
"2871",0.33,0.65,7056.4194384055,132851.533233302,828444.806368847,968352.759040554
"2872",0.33,0.66,7055.95118281243,132588.189317274,830590.905892907,970235.046392993
"2873",0.33,0.67,7055.48218233525,132324.887181582,832736.429705005,972116.799068922
"2874",0.34,0,7070.34536880958,150033.729177985,689942.769173831,847046.843720625
"2875",0.34,0.01,7069.92286714867,149768.013683364,692127.083497322,848965.020047835
"2876",0.34,0.02,7069.4996676351,149502.329723267,694310.792265046,850882.621655947
"2877",0.34,0.03,7069.07576945783,149236.677444701,696493.895746558,852799.648960716
"2878",0.34,0.04,7068.65117180725,148971.056995051,698676.394217026,854716.102383884
"2879",0.34,0.05,7068.22587387511,148705.468522077,700858.28795725,856631.982353202
"2880",0.34,0.06,7067.79987485454,148439.912173911,703039.577253691,858547.289302457
"2881",0.34,0.07,7067.37317394014,148174.388099063,705220.262398514,860462.023671518
"2882",0.34,0.08,7066.94577032794,147908.896446415,707400.343689604,862376.185906347
"2883",0.34,0.09,7066.51766321546,147643.437365223,709579.821430606,864289.776459045
"2884",0.34,0.1,7066.08885180166,147378.011005121,711758.69593095,866202.795787873
"2885",0.34,0.11,7065.65933528703,147112.617516114,713936.967505892,868115.244357293
"2886",0.34,0.12,7065.2291128736,146847.257048584,716114.636476531,870027.122637988
"2887",0.34,0.13,7064.79818376493,146581.929753286,718291.703169855,871938.431106907
"2888",0.34,0.14,7064.3665471661,146316.635781351,720468.167918761,873849.170247278
"2889",0.34,0.15,7063.93420228384,146051.375284284,722644.031062089,875759.340548657
"2890",0.34,0.16,7063.50114832641,145786.148413963,724819.292944663,877668.942506952
"2891",0.34,0.17,7063.06738450376,145520.955322643,726993.953917312,879577.976624459
"2892",0.34,0.18,7062.63291002744,145255.796162952,729168.014336905,881486.443409885
"2893",0.34,0.19,7062.19772411065,144990.671087892,731341.474566386,883394.343378389
"2894",0.34,0.2,7061.76182596828,144725.580250841,733514.334974807,885301.677051616
"2895",0.34,0.21,7061.32521481695,144460.523805549,735686.595937353,887208.444957718
"2896",0.34,0.22,7060.88788987495,144195.501906141,737858.257835385,889114.647631401
"2897",0.34,0.23,7060.44985036234,143930.514707116,740029.321056469,891020.285613947
"2898",0.34,0.24,7060.01109550093,143665.562363347,742199.7859944,892925.359453248
"2899",0.34,0.25,7059.57162451429,143400.645030081,744369.653049258,894829.869703853
"2900",0.34,0.26,7059.13143662784,143135.762862938,746538.92262741,896733.816926976
"2901",0.34,0.27,7058.69053106879,142870.916017912,748707.595141572,898637.201690553
"2902",0.34,0.28,7058.2489070662,142606.104651371,750875.67101083,900540.024569267
"2903",0.34,0.29,7057.80656385096,142341.328920053,753043.150660669,902442.286144573
"2904",0.34,0.3,7057.3635006559,142076.588981074,755210.034523014,904343.987004744
"2905",0.34,0.31,7056.91971671575,141811.884991919,757376.323036272,906245.127744907
"2906",0.34,0.32,7056.47521126711,141547.217110447,759542.016645344,908145.708967058
"2907",0.34,0.33,7056.02998354858,141282.58549489,761707.115801682,910045.731280121
"2908",0.34,0.34,7055.58403280074,141017.990303853,763871.620963311,911945.195299964
"2909",0.34,0.35,7055.1373582661,140753.431696309,766035.532594869,913844.101649444
"2910",0.34,0.36,7054.68995918926,140488.909831609,768198.851167638,915742.450958436
"2911",0.34,0.37,7054.24183481679,140224.424869471,770361.577159582,917640.243863869
"2912",0.34,0.38,7053.79298439736,139959.976969985,772523.711055384,919537.481009766
"2913",0.34,0.39,7053.34340718172,139695.566293615,774685.253346475,921434.163047272
"2914",0.34,0.4,7052.89310242269,139431.193001194,776846.204531079,923330.290634695
"2915",0.34,0.41,7052.44206937522,139166.857253925,779006.565114235,925225.864437535
"2916",0.34,0.42,7051.99030729646,138902.559213382,781166.335607853,927120.885128531
"2917",0.34,0.43,7051.53781544565,138638.299041509,783325.516530728,929015.353387683
"2918",0.34,0.44,7051.08459308431,138374.076900622,785484.10840859,930909.269902296
"2919",0.34,0.45,7050.63063947607,138109.892953402,787642.111774144,932802.635367022
"2920",0.34,0.46,7050.17595388691,137845.747362903,789799.52716709,934695.45048388
"2921",0.34,0.47,7049.720535585,137581.640292546,791956.355134176,936587.715962307
"2922",0.34,0.48,7049.26438384082,137317.571906122,794112.596229226,938479.432519188
"2923",0.34,0.49,7048.80749792715,137053.542367788,796268.25101318,940370.600878896
"2924",0.34,0.5,7048.34987711912,136789.551842071,798423.320054133,942261.221773324
"2925",0.34,0.51,7047.89152069419,136525.600493864,800577.80392737,944151.295941928
"2926",0.34,0.52,7047.43242793219,136261.688488428,802731.703215403,946040.824131763
"2927",0.34,0.53,7046.97259811543,135997.81599139,804885.018508009,947929.807097515
"2928",0.34,0.54,7046.51203052856,135733.983168743,807037.750402274,949818.245601545
"2929",0.34,0.55,7046.05072445874,135470.190186846,809189.899502623,951706.140413928
"2930",0.34,0.56,7045.58867919557,135206.437212425,811341.46642086,953593.49231248
"2931",0.34,0.57,7045.12589403117,134942.724412569,813492.451776211,955480.302082811
"2932",0.34,0.58,7044.66236826017,134679.051954732,815642.856195357,957366.570518349
"2933",0.34,0.59,7044.19810117979,134415.420006732,817792.680312482,959252.298420394
"2934",0.34,0.6,7043.73309208976,134151.828736752,819941.924769301,961137.486598142
"2935",0.34,0.61,7043.26734029249,133888.278313336,822090.5902151,963022.135868729
"2936",0.34,0.62,7042.80084509294,133624.768905392,824238.677306791,964906.247057276
"2937",0.34,0.63,7042.33360579878,133361.30068219,826386.186708929,966789.820996918
"2938",0.34,0.64,7041.86562172031,133097.873813361,828533.119093769,968672.85852885
"2939",0.34,0.65,7041.39689217058,132834.488468897,830679.475141299,970555.360502367
"2940",0.34,0.66,7040.92741646533,132571.144819152,832825.25553928,972437.327774898
"2941",0.35,0,7055.39740182648,150016.80815225,692199.413985757,849271.619539833
"2942",0.35,0.01,7054.97380375513,149751.088068988,694383.372364997,851189.434237739
"2943",0.35,0.02,7054.54950594607,149485.399585466,696566.725609871,853106.674701283
"2944",0.35,0.03,7054.12450758674,149219.742848985,698749.473994337,855023.341350909
"2945",0.35,0.04,7053.69880786598,148954.118007223,700931.617797983,856939.434613071
"2946",0.35,0.05,7053.27240597402,148688.525208228,703113.157306052,858854.954920255
"2947",0.35,0.06,7052.84530110249,148422.96460043,705294.09280948,860769.902711012
"2948",0.35,0.07,7052.4174924445,148157.436332628,707474.424604921,862684.278429993
"2949",0.35,0.08,7051.98897919458,147891.940554,709654.152994782,864598.082527977
"2950",0.35,0.09,7051.55976054879,147626.477414098,711833.278287251,866511.315461897
"2951",0.35,0.1,7051.12983570466,147361.047062849,714011.800796328,868423.977694881
"2952",0.35,0.11,7050.69920386119,147095.649650555,716189.720841861,870336.069696278
"2953",0.35,0.12,7050.267864219,146830.285327895,718367.038749565,872247.59194168
"2954",0.35,0.13,7049.83581598023,146564.954245922,720543.754851072,874158.544912974
"2955",0.35,0.14,7049.40305834857,146299.656556063,722719.869483946,876068.929098357
"2956",0.35,0.15,7048.96959052935,146034.392410121,724895.382991726,877978.744992376
"2957",0.35,0.16,7048.53541172947,145769.161960275,727070.295723949,879887.993095954
"2958",0.35,0.17,7048.10052115749,145503.965359078,729244.608036194,881796.67391643
"2959",0.35,0.18,7047.66491802362,145238.802759459,731418.320290096,883704.787967579
"2960",0.35,0.19,7047.22860153974,144973.674314721,733591.4328534,885612.335769661
"2961",0.35,0.2,7046.79157091941,144708.580178542,735763.946099977,887519.317849439
"2962",0.35,0.21,7046.35382537795,144443.520504975,737935.860409865,889425.734740218
"2963",0.35,0.22,7045.91536413235,144178.495448447,740107.176169298,891331.586981878
"2964",0.35,0.23,7045.4761864014,143913.505163761,742277.893770741,893236.875120904
"2965",0.35,0.24,7045.03629140563,143648.549806093,744448.013612927,895141.599710425
"2966",0.35,0.25,7044.59567836741,143383.629530994,746617.536100878,897045.761310239
"2967",0.35,0.26,7044.15434651089,143118.744494389,748786.461645954,898949.360486854
"2968",0.35,0.27,7043.71229506207,142853.894852577,750954.790665874,900852.397813514
"2969",0.35,0.28,7043.26952324879,142589.080762232,753122.52358476,902754.873870241
"2970",0.35,0.29,7042.82603030079,142324.3023804,755289.660833166,904656.789243866
"2971",0.35,0.3,7042.38181544972,142059.559864502,757456.202848106,906558.144528057
"2972",0.35,0.31,7041.93687792914,141794.853372332,759622.150073103,908458.940323363
"2973",0.35,0.32,7041.49121697452,141530.183062056,761787.502958208,910359.177237238
"2974",0.35,0.33,7041.04483182335,141265.549092216,763952.261960046,912258.855884086
"2975",0.35,0.34,7040.59772171507,141000.951621724,766116.427541846,914157.976885286
"2976",0.35,0.35,7040.14988589116,140736.390809867,768280.000173476,916056.540869234
"2977",0.35,0.36,7039.70132359506,140471.866816301,770442.980331478,917954.548471374
"2978",0.35,0.37,7039.25203407237,140207.379801059,772605.368499104,919852.000334235
"2979",0.35,0.38,7038.80201657067,139942.929924541,774767.165166353,921748.897107465
"2980",0.35,0.39,7038.35127033967,139678.517347523,776928.370830003,923645.239447865
"2981",0.35,0.4,7037.89979463124,139414.142231149,779088.985993648,925541.028019429
"2982",0.35,0.41,7037.4475886993,139149.804736937,781249.011167738,927436.263493374
"2983",0.35,0.42,7036.99465180003,138885.505026774,783408.446869608,929330.946548183
"2984",0.35,0.43,7036.54098319176,138621.243262918,785567.293623523,931225.077869633
"2985",0.35,0.44,7036.08658213499,138357.019607998,787725.551960701,933118.658150835
"2986",0.35,0.45,7035.63144789252,138092.834225013,789883.222419368,935011.688092274
"2987",0.35,0.46,7035.17557972937,137828.68727733,792040.305544778,936904.168401837
"2988",0.35,0.47,7034.71897691283,137564.578928687,794196.80188926,938796.099794859
"2989",0.35,0.48,7034.26163871254,137300.50934319,796352.712012249,940687.482994152
"2990",0.35,0.49,7033.80356440044,137036.478685316,798508.036480331,942578.318730047
"2991",0.35,0.5,7033.34475325079,136772.487119907,800662.775867273,944468.607740431
"2992",0.35,0.51,7032.88520454027,136508.534812175,802816.930754059,946358.350770774
"2993",0.35,0.52,7032.42491754796,136244.621927699,804970.501728943,948247.54857419
"2994",0.35,0.53,7031.96389155531,135980.748632424,807123.489387464,950136.201911444
"2995",0.35,0.54,7031.50212584628,135716.915092665,809275.894332506,952024.311551017
"2996",0.35,0.55,7031.03961970727,135453.121475099,811427.717174323,953911.878269129
"2997",0.35,0.56,7030.57637242719,135189.367946772,813578.958530578,955798.902849777
"2998",0.35,0.57,7030.11238329744,134925.654675095,815729.619026389,957685.386084781
"2999",0.35,0.58,7029.64765161201,134661.981827842,817879.699294366,959571.32877382
"3000",0.35,0.59,7029.18217666742,134398.349573154,820029.19997464,961456.731724461
"3001",0.35,0.6,7028.71595776283,134134.758079535,822178.121714919,963341.595752216
"3002",0.35,0.61,7028.24899419998,133871.207515851,824326.465170513,965225.921680564
"3003",0.35,0.62,7027.78128528327,133607.698051335,826474.23100438,967109.710340998
"3004",0.35,0.63,7027.31283031978,133344.229855578,828621.419887166,968992.962573064
"3005",0.35,0.64,7026.84362861928,133080.803098537,830768.032497243,970875.679224399
"3006",0.35,0.65,7026.37367949428,132817.417950527,832914.069520751,972757.861150772
"3007",0.36,0,7040.44886408555,149999.860800288,694455.939177657,851496.24884203
"3008",0.36,0.01,7040.0241683122,149734.13613104,696639.542192897,853413.702492249
"3009",0.36,0.02,7039.59877091419,149468.44312692,698822.540498845,855330.582396679
"3010",0.36,0.03,7039.17267107737,149202.781935523,701004.934373872,857246.888980472
"3011",0.36,0.04,7038.74586798906,148937.152704816,703186.72410201,859162.622674815
"3012",0.36,0.05,7038.31836083798,148671.555583144,705367.909972966,861077.783916948
"3013",0.36,0.06,7037.89014881428,148405.990719227,707548.492282169,862992.37315021
"3014",0.36,0.07,7037.46123110955,148140.45826216,709728.471330783,864906.390824053
"3015",0.36,0.08,7037.03160691689,147874.958361417,711907.847425758,866819.837394091
"3016",0.36,0.09,7036.60127543085,147609.491166842,714086.62087984,868732.713322113
"3017",0.36,0.1,7036.1702358475,147344.056828662,716264.792011623,870645.019076132
"3018",0.36,0.11,7035.73848736447,147078.655497474,718442.361145561,872556.755130399
"3019",0.36,0.12,7035.30602918091,146813.287324254,720619.328612017,874467.921965451
"3020",0.36,0.13,7034.87286049755,146547.952460352,722795.694747277,876378.520068127
"3021",0.36,0.14,7034.43898051671,146282.651057496,724971.459893603,878288.549931615
"3022",0.36,0.15,7034.00438844231,146017.383267788,727146.624399239,880198.012055469
"3023",0.36,0.16,7033.5690834799,145752.149243705,729321.188618471,882106.906945656
"3024",0.36,0.17,7033.13306483668,145486.949138101,731495.152911636,884015.235114574
"3025",0.36,0.18,7032.69633172152,145221.783104206,733668.517645168,885922.997081095
"3026",0.36,0.19,7032.25888334497,144956.651295624,735841.283191625,887830.193370594
"3027",0.36,0.2,7031.82071891929,144691.553866336,738013.449929723,889736.824514978
"3028",0.36,0.21,7031.38183765847,144426.490970697,740185.01824437,891642.891052726
"3029",0.36,0.22,7030.94223877825,144161.462763438,742355.988526699,893548.393528915
"3030",0.36,0.23,7030.50192149614,143896.469399665,744526.361174098,895453.332495259
"3031",0.36,0.24,7030.06088503143,143631.511034859,746696.136590246,897357.708510136
"3032",0.36,0.25,7029.61912860523,143366.587824876,748865.315185149,899261.522138629
"3033",0.36,0.26,7029.17665144049,143101.699925946,751033.897375164,901164.77395255
"3034",0.36,0.27,7028.73345276197,142836.847494675,753201.883583048,903067.464530485
"3035",0.36,0.28,7028.28953179637,142572.030688043,755369.274237977,904969.594457817
"3036",0.36,0.29,7027.84488777222,142307.249663403,757536.069775593,906871.164326768
"3037",0.36,0.3,7027.39951991999,142042.504578485,759702.270638025,908772.17473643
"3038",0.36,0.31,7026.95342747212,141777.795591391,761867.877273932,910672.626292795
"3039",0.36,0.32,7026.50660966296,141513.122860596,764032.890138542,912572.5196088
"3040",0.36,0.33,7026.05906572886,141248.48654495,766197.309693674,914471.855304353
"3041",0.36,0.34,7025.61079490818,140983.886803677,768361.136407785,916370.63400637
"3042",0.36,0.35,7025.1617964413,140719.323796372,770524.370755992,918268.856348806
"3043",0.36,0.36,7024.71206957065,140454.797683006,772687.013220127,920166.522972704
"3044",0.36,0.37,7024.26161354071,140190.30862392,774849.064288747,922063.634526207
